"date","borough","community_district","count","borough_code","BoroCD","case_count","death_count"
2021-04-30,"Manhattan",64,3320,1,"164",54335,1222
2021-04-30,"Queens",1,636,4,"401",54335,1222
2021-04-30,"Queens",2,291,4,"402",54335,1222
2021-04-30,"Queens",3,246,4,"403",54335,1222
2021-04-30,"Queens",4,184,4,"404",54335,1222
2021-04-30,"Queens",5,181,4,"405",54335,1222
2021-04-30,"Queens",6,54,4,"406",54335,1222
2021-04-30,"Queens",7,194,4,"407",54335,1222
2021-04-30,"Queens",8,247,4,"408",54335,1222
2021-04-30,"Queens",9,273,4,"409",54335,1222
2021-04-30,"Queens",10,208,4,"410",54335,1222
2021-04-30,"Queens",11,19,4,"411",54335,1222
2021-04-30,"Queens",12,1404,4,"412",54335,1222
2021-04-30,"Queens",13,495,4,"413",54335,1222
2021-04-30,"Queens",14,865,4,"414",54335,1222
2021-04-30,"Queens",80,298.8,4,"480",54335,1222
2021-04-30,"Queens",81,298.8,4,"481",54335,1222
2021-04-30,"Queens",82,298.8,4,"482",54335,1222
2021-04-30,"Queens",83,298.8,4,"483",54335,1222
2021-04-30,"Queens",84,298.8,4,"484",54335,1222
2021-04-30,"Staten Island",1,601,5,"501",54335,1222
2021-04-30,"Staten Island",2,70,5,"502",54335,1222
2021-04-30,"Staten Island",3,44,5,"503",54335,1222
2021-04-30,"Staten Island",95,135,5,"595",54335,1222
2021-05-31,"Bronx",1,1676,2,"201",13568,565
2021-05-31,"Bronx",2,775,2,"202",13568,565
2021-05-31,"Bronx",3,1576,2,"203",13568,565
2021-05-31,"Bronx",4,1665,2,"204",13568,565
2021-05-31,"Bronx",5,1593,2,"205",13568,565
2021-05-31,"Bronx",6,1274,2,"206",13568,565
2021-05-31,"Bronx",7,1033,2,"207",13568,565
2021-05-31,"Bronx",8,257,2,"208",13568,565
2021-05-31,"Bronx",9,1498,2,"209",13568,565
2021-05-31,"Bronx",10,357,2,"210",13568,565
2021-05-31,"Bronx",11,636,2,"211",13568,565
2021-05-31,"Bronx",12,1377,2,"212",13568,565
2021-05-31,"Bronx",26,966.333333333333,2,"226",13568,565
2021-05-31,"Bronx",27,966.333333333333,2,"227",13568,565
2021-05-31,"Bronx",28,966.333333333333,2,"228",13568,565
2021-05-31,"Brooklyn",1,341,3,"301",13568,565
2021-05-31,"Brooklyn",2,341,3,"302",13568,565
2021-05-31,"Brooklyn",3,1313,3,"303",13568,565
2021-05-31,"Brooklyn",4,513,3,"304",13568,565
2021-05-31,"Brooklyn",5,1678,3,"305",13568,565
2021-05-31,"Brooklyn",6,255,3,"306",13568,565
2021-05-31,"Brooklyn",7,164,3,"307",13568,565
2021-05-31,"Brooklyn",8,611,3,"308",13568,565
2021-05-31,"Brooklyn",9,473,3,"309",13568,565
2021-05-31,"Brooklyn",10,89,3,"310",13568,565
2021-05-31,"Brooklyn",11,162,3,"311",13568,565
2021-05-31,"Brooklyn",12,131,3,"312",13568,565
2021-05-31,"Brooklyn",13,404,3,"313",13568,565
2021-05-31,"Brooklyn",14,396,3,"314",13568,565
2021-05-31,"Brooklyn",15,120,3,"315",13568,565
2021-05-31,"Brooklyn",16,1250,3,"316",13568,565
2021-05-31,"Brooklyn",17,959,3,"317",13568,565
2021-05-31,"Brooklyn",18,626,3,"318",13568,565
2021-05-31,"Brooklyn",55,1083.5,3,"355",13568,565
2021-05-31,"Brooklyn",56,1083.5,3,"356",13568,565
2021-05-31,"Manhattan",1,534,1,"101",13568,565
2021-05-31,"Manhattan",2,26,1,"102",13568,565
2021-05-31,"Manhattan",3,549,1,"103",13568,565
2021-05-31,"Manhattan",4,267,1,"104",13568,565
2021-05-31,"Manhattan",5,141,1,"105",13568,565
2021-05-31,"Manhattan",6,129,1,"106",13568,565
2021-05-31,"Manhattan",7,287,1,"107",13568,565
2021-05-31,"Manhattan",8,86,1,"108",13568,565
2021-05-31,"Manhattan",9,489,1,"109",13568,565
2021-05-31,"Manhattan",10,1115,1,"110",13568,565
2021-05-31,"Manhattan",11,1172,1,"111",13568,565
2021-05-31,"Manhattan",12,595,1,"112",13568,565
2021-05-31,"Manhattan",64,3395,1,"164",13568,565
2021-05-31,"Queens",1,618,4,"401",13568,565
2021-05-31,"Queens",2,289,4,"402",13568,565
2021-05-31,"Queens",3,265,4,"403",13568,565
2021-05-31,"Queens",4,177,4,"404",13568,565
2021-05-31,"Queens",5,179,4,"405",13568,565
2021-05-31,"Queens",6,53,4,"406",13568,565
2021-05-31,"Queens",7,187,4,"407",13568,565
2021-05-31,"Queens",8,240,4,"408",13568,565
2021-05-31,"Queens",9,250,4,"409",13568,565
2021-05-31,"Queens",10,204,4,"410",13568,565
2021-05-31,"Queens",11,16,4,"411",13568,565
2021-05-31,"Queens",12,1348,4,"412",13568,565
2021-05-31,"Queens",13,482,4,"413",13568,565
2021-05-31,"Queens",14,806,4,"414",13568,565
2021-05-31,"Queens",80,275.4,4,"480",13568,565
2021-05-31,"Queens",81,275.4,4,"481",13568,565
2021-05-31,"Queens",82,275.4,4,"482",13568,565
2021-05-31,"Queens",83,275.4,4,"483",13568,565
2021-05-31,"Queens",84,275.4,4,"484",13568,565
2021-05-31,"Staten Island",1,557,5,"501",13568,565
2021-05-31,"Staten Island",2,74,5,"502",13568,565
2021-05-31,"Staten Island",3,44,5,"503",13568,565
2021-05-31,"Staten Island",95,125,5,"595",13568,565
2021-06-30,"Bronx",1,1689,2,"201",5262,196
2021-06-30,"Bronx",2,762,2,"202",5262,196
2021-06-30,"Bronx",3,1524,2,"203",5262,196
2021-06-30,"Bronx",4,1630,2,"204",5262,196
2021-06-30,"Bronx",5,1556,2,"205",5262,196
2021-06-30,"Bronx",6,1256,2,"206",5262,196
2021-06-30,"Bronx",7,986,2,"207",5262,196
2021-06-30,"Bronx",8,239,2,"208",5262,196
2021-06-30,"Bronx",9,1477,2,"209",5262,196
2021-06-30,"Bronx",10,358,2,"210",5262,196
2021-06-30,"Bronx",11,626,2,"211",5262,196
2021-06-30,"Bronx",12,1332,2,"212",5262,196
2021-06-30,"Bronx",26,970,2,"226",5262,196
2021-06-30,"Bronx",27,970,2,"227",5262,196
2021-06-30,"Bronx",28,970,2,"228",5262,196
2021-06-30,"Brooklyn",1,333,3,"301",5262,196
2021-06-30,"Brooklyn",2,330,3,"302",5262,196
2021-06-30,"Brooklyn",3,1258,3,"303",5262,196
2021-06-30,"Brooklyn",4,510,3,"304",5262,196
2021-06-30,"Brooklyn",5,1656,3,"305",5262,196
2021-06-30,"Brooklyn",6,257,3,"306",5262,196
2021-06-30,"Brooklyn",7,158,3,"307",5262,196
2021-06-30,"Brooklyn",8,577,3,"308",5262,196
2021-06-30,"Brooklyn",9,459,3,"309",5262,196
2021-06-30,"Brooklyn",10,94,3,"310",5262,196
2021-06-30,"Brooklyn",11,169,3,"311",5262,196
2021-06-30,"Brooklyn",12,129,3,"312",5262,196
2021-06-30,"Brooklyn",13,390,3,"313",5262,196
2021-06-30,"Brooklyn",14,382,3,"314",5262,196
2021-06-30,"Brooklyn",15,120,3,"315",5262,196
2021-06-30,"Brooklyn",16,1192,3,"316",5262,196
2021-06-30,"Brooklyn",17,947,3,"317",5262,196
2021-06-30,"Brooklyn",18,613,3,"318",5262,196
2021-06-30,"Brooklyn",55,1045,3,"355",5262,196
2021-06-30,"Brooklyn",56,1045,3,"356",5262,196
2021-06-30,"Manhattan",1,547,1,"101",5262,196
2021-06-30,"Manhattan",2,22,1,"102",5262,196
2021-06-30,"Manhattan",3,518,1,"103",5262,196
2021-06-30,"Manhattan",4,243,1,"104",5262,196
2021-06-30,"Manhattan",5,150,1,"105",5262,196
2021-06-30,"Manhattan",6,130,1,"106",5262,196
2021-06-30,"Manhattan",7,268,1,"107",5262,196
2021-06-30,"Manhattan",8,77,1,"108",5262,196
2021-06-30,"Manhattan",9,454,1,"109",5262,196
2021-06-30,"Manhattan",10,1072,1,"110",5262,196
2021-06-30,"Manhattan",11,1162,1,"111",5262,196
2021-06-30,"Manhattan",12,591,1,"112",5262,196
2021-06-30,"Manhattan",64,3189,1,"164",5262,196
2021-06-30,"Queens",1,597,4,"401",5262,196
2021-06-30,"Queens",2,279,4,"402",5262,196
2021-06-30,"Queens",3,253,4,"403",5262,196
2021-06-30,"Queens",4,167,4,"404",5262,196
2021-06-30,"Queens",5,180,4,"405",5262,196
2021-06-30,"Queens",6,55,4,"406",5262,196
2021-06-30,"Queens",7,190,4,"407",5262,196
2021-06-30,"Queens",8,219,4,"408",5262,196
2021-06-30,"Queens",9,248,4,"409",5262,196
2021-06-30,"Queens",10,178,4,"410",5262,196
2021-06-30,"Queens",11,16,4,"411",5262,196
2021-06-30,"Queens",12,1314,4,"412",5262,196
2021-06-30,"Queens",13,458,4,"413",5262,196
2021-06-30,"Queens",14,784,4,"414",5262,196
2021-06-30,"Queens",80,273.6,4,"480",5262,196
2021-06-30,"Queens",81,273.6,4,"481",5262,196
2021-06-30,"Queens",82,273.6,4,"482",5262,196
2021-06-30,"Queens",83,273.6,4,"483",5262,196
2021-06-30,"Queens",84,273.6,4,"484",5262,196
2021-06-30,"Staten Island",1,547,5,"501",5262,196
2021-06-30,"Staten Island",2,69,5,"502",5262,196
2021-06-30,"Staten Island",3,33,5,"503",5262,196
2021-06-30,"Staten Island",95,126,5,"595",5262,196
2021-07-31,"Bronx",1,1608,2,"201",18791,117
2021-07-31,"Bronx",2,733,2,"202",18791,117
2021-07-31,"Bronx",3,1436,2,"203",18791,117
2021-07-31,"Bronx",4,1478,2,"204",18791,117
2021-07-31,"Bronx",5,1425,2,"205",18791,117
2021-07-31,"Bronx",6,1196,2,"206",18791,117
2021-07-31,"Bronx",7,918,2,"207",18791,117
2021-07-31,"Bronx",8,247,2,"208",18791,117
2021-07-31,"Bronx",9,1376,2,"209",18791,117
2021-07-31,"Bronx",10,331,2,"210",18791,117
2021-07-31,"Bronx",11,564,2,"211",18791,117
2021-07-31,"Bronx",12,1238,2,"212",18791,117
2021-07-31,"Bronx",26,894.333333333333,2,"226",18791,117
2021-07-31,"Bronx",27,894.333333333333,2,"227",18791,117
2021-07-31,"Bronx",28,894.333333333333,2,"228",18791,117
2021-07-31,"Brooklyn",1,318,3,"301",18791,117
2021-07-31,"Brooklyn",2,305,3,"302",18791,117
2021-07-31,"Brooklyn",3,1196,3,"303",18791,117
2021-07-31,"Brooklyn",4,485,3,"304",18791,117
2021-07-31,"Brooklyn",5,1577,3,"305",18791,117
2021-07-31,"Brooklyn",6,228,3,"306",18791,117
2021-07-31,"Brooklyn",7,150,3,"307",18791,117
2021-07-31,"Brooklyn",8,577,3,"308",18791,117
2021-07-31,"Brooklyn",9,462,3,"309",18791,117
2021-07-31,"Brooklyn",10,94,3,"310",18791,117
2021-07-31,"Brooklyn",11,161,3,"311",18791,117
2021-07-31,"Brooklyn",12,117,3,"312",18791,117
2021-07-31,"Brooklyn",13,391,3,"313",18791,117
2021-07-31,"Brooklyn",14,391,3,"314",18791,117
2021-07-31,"Brooklyn",15,124,3,"315",18791,117
2021-07-31,"Brooklyn",16,1188,3,"316",18791,117
2021-07-31,"Brooklyn",17,894,3,"317",18791,117
2021-07-31,"Brooklyn",18,589,3,"318",18791,117
2021-07-31,"Brooklyn",55,1004,3,"355",18791,117
2021-07-31,"Brooklyn",56,1004,3,"356",18791,117
2021-07-31,"Manhattan",1,549,1,"101",18791,117
2021-07-31,"Manhattan",2,23,1,"102",18791,117
2021-07-31,"Manhattan",3,494,1,"103",18791,117
2021-07-31,"Manhattan",4,222,1,"104",18791,117
2021-07-31,"Manhattan",5,152,1,"105",18791,117
2021-07-31,"Manhattan",6,133,1,"106",18791,117
2021-07-31,"Manhattan",7,262,1,"107",18791,117
2021-07-31,"Manhattan",8,74,1,"108",18791,117
2021-07-31,"Manhattan",9,458,1,"109",18791,117
2021-07-31,"Manhattan",10,981,1,"110",18791,117
2021-07-31,"Manhattan",11,1112,1,"111",18791,117
2021-07-31,"Manhattan",12,530,1,"112",18791,117
2021-07-31,"Manhattan",64,3038,1,"164",18791,117
2021-07-31,"Queens",1,578,4,"401",18791,117
2021-07-31,"Queens",2,265,4,"402",18791,117
2021-07-31,"Queens",3,240,4,"403",18791,117
2021-07-31,"Queens",4,170,4,"404",18791,117
2021-07-31,"Queens",5,171,4,"405",18791,117
2021-07-31,"Queens",6,45,4,"406",18791,117
2021-07-31,"Queens",7,181,4,"407",18791,117
2021-07-31,"Queens",8,211,4,"408",18791,117
2021-07-31,"Queens",9,252,4,"409",18791,117
2021-07-31,"Queens",10,196,4,"410",18791,117
2021-07-31,"Queens",11,14,4,"411",18791,117
2021-07-31,"Queens",12,1278,4,"412",18791,117
2021-07-31,"Queens",13,458,4,"413",18791,117
2021-07-31,"Queens",14,735,4,"414",18791,117
2021-07-31,"Queens",80,269,4,"480",18791,117
2021-07-31,"Queens",81,269,4,"481",18791,117
2021-07-31,"Queens",82,269,4,"482",18791,117
2021-07-31,"Queens",83,269,4,"483",18791,117
2021-07-31,"Queens",84,269,4,"484",18791,117
2021-07-31,"Staten Island",1,530,5,"501",18791,117
2021-07-31,"Staten Island",2,61,5,"502",18791,117
2021-07-31,"Staten Island",3,34,5,"503",18791,117
2021-07-31,"Staten Island",95,111,5,"595",18791,117
2021-08-31,"Bronx",1,1630,2,"201",46406,302
2021-08-31,"Bronx",2,715,2,"202",46406,302
2021-08-31,"Bronx",3,1417,2,"203",46406,302
2021-08-31,"Bronx",4,1449,2,"204",46406,302
2021-08-31,"Bronx",5,1410,2,"205",46406,302
2021-08-31,"Bronx",6,1151,2,"206",46406,302
2021-08-31,"Bronx",7,937,2,"207",46406,302
2021-08-31,"Bronx",8,252,2,"208",46406,302
2021-08-31,"Bronx",9,1364,2,"209",46406,302
2021-08-31,"Bronx",10,340,2,"210",46406,302
2021-08-31,"Bronx",11,559,2,"211",46406,302
2021-08-31,"Bronx",12,1212,2,"212",46406,302
2021-08-31,"Bronx",26,903.666666666667,2,"226",46406,302
2021-08-31,"Bronx",27,903.666666666667,2,"227",46406,302
2021-08-31,"Bronx",28,903.666666666667,2,"228",46406,302
2021-08-31,"Brooklyn",1,320,3,"301",46406,302
2021-08-31,"Brooklyn",2,294,3,"302",46406,302
2021-08-31,"Brooklyn",3,1198,3,"303",46406,302
2021-08-31,"Brooklyn",4,516,3,"304",46406,302
2021-08-31,"Brooklyn",5,1638,3,"305",46406,302
2021-08-31,"Brooklyn",6,237,3,"306",46406,302
2021-08-31,"Brooklyn",7,159,3,"307",46406,302
2021-08-31,"Brooklyn",8,585,3,"308",46406,302
2021-08-31,"Brooklyn",9,462,3,"309",46406,302
2021-08-31,"Brooklyn",10,82,3,"310",46406,302
2021-08-31,"Brooklyn",11,164,3,"311",46406,302
2021-08-31,"Brooklyn",12,124,3,"312",46406,302
2021-08-31,"Brooklyn",13,373,3,"313",46406,302
2021-08-31,"Brooklyn",14,411,3,"314",46406,302
2021-08-31,"Brooklyn",15,113,3,"315",46406,302
2021-08-31,"Brooklyn",16,1194,3,"316",46406,302
2021-08-31,"Brooklyn",17,883,3,"317",46406,302
2021-08-31,"Brooklyn",18,587,3,"318",46406,302
2021-08-31,"Brooklyn",55,1007,3,"355",46406,302
2021-08-31,"Brooklyn",56,1007,3,"356",46406,302
2021-08-31,"Manhattan",1,584,1,"101",46406,302
2021-08-31,"Manhattan",2,24,1,"102",46406,302
2021-08-31,"Manhattan",3,500,1,"103",46406,302
2021-08-31,"Manhattan",4,217,1,"104",46406,302
2021-08-31,"Manhattan",5,148,1,"105",46406,302
2021-08-31,"Manhattan",6,127,1,"106",46406,302
2021-08-31,"Manhattan",7,262,1,"107",46406,302
2021-08-31,"Manhattan",8,79,1,"108",46406,302
2021-08-31,"Manhattan",9,434,1,"109",46406,302
2021-08-31,"Manhattan",10,964,1,"110",46406,302
2021-08-31,"Manhattan",11,1110,1,"111",46406,302
2021-08-31,"Manhattan",12,545,1,"112",46406,302
2021-08-31,"Manhattan",64,3127,1,"164",46406,302
2021-08-31,"Queens",1,567,4,"401",46406,302
2021-08-31,"Queens",2,262,4,"402",46406,302
2021-08-31,"Queens",3,225,4,"403",46406,302
2021-08-31,"Queens",4,165,4,"404",46406,302
2021-08-31,"Queens",5,185,4,"405",46406,302
2021-08-31,"Queens",6,47,4,"406",46406,302
2021-08-31,"Queens",7,178,4,"407",46406,302
2021-08-31,"Queens",8,207,4,"408",46406,302
2021-08-31,"Queens",9,243,4,"409",46406,302
2021-08-31,"Queens",10,188,4,"410",46406,302
2021-08-31,"Queens",11,17,4,"411",46406,302
2021-08-31,"Queens",12,1243,4,"412",46406,302
2021-08-31,"Queens",13,435,4,"413",46406,302
2021-08-31,"Queens",14,711,4,"414",46406,302
2021-08-31,"Queens",80,260,4,"480",46406,302
2021-08-31,"Queens",81,260,4,"481",46406,302
2021-08-31,"Queens",82,260,4,"482",46406,302
2021-08-31,"Queens",83,260,4,"483",46406,302
2021-08-31,"Queens",84,260,4,"484",46406,302
2021-08-31,"Staten Island",1,535,5,"501",46406,302
2021-08-31,"Staten Island",2,58,5,"502",46406,302
2021-08-31,"Staten Island",3,31,5,"503",46406,302
2021-08-31,"Staten Island",95,119,5,"595",46406,302
2021-09-30,"Bronx",1,1644,2,"201",39065,385
2021-09-30,"Bronx",2,791,2,"202",39065,385
2021-09-30,"Bronx",3,1432,2,"203",39065,385
2021-09-30,"Bronx",4,1468,2,"204",39065,385
2021-09-30,"Bronx",5,1441,2,"205",39065,385
2021-09-30,"Bronx",6,1181,2,"206",39065,385
2021-09-30,"Bronx",7,974,2,"207",39065,385
2021-09-30,"Bronx",8,247,2,"208",39065,385
2021-09-30,"Bronx",9,1384,2,"209",39065,385
2021-09-30,"Bronx",10,348,2,"210",39065,385
2021-09-30,"Bronx",11,575,2,"211",39065,385
2021-09-30,"Bronx",12,1284,2,"212",39065,385
2021-09-30,"Bronx",26,929.333333333333,2,"226",39065,385
2021-09-30,"Bronx",27,929.333333333333,2,"227",39065,385
2021-09-30,"Bronx",28,929.333333333333,2,"228",39065,385
2021-09-30,"Brooklyn",1,326,3,"301",39065,385
2021-09-30,"Brooklyn",2,288,3,"302",39065,385
2021-09-30,"Brooklyn",3,1201,3,"303",39065,385
2021-09-30,"Brooklyn",4,496,3,"304",39065,385
2021-09-30,"Brooklyn",5,1619,3,"305",39065,385
2021-09-30,"Brooklyn",6,245,3,"306",39065,385
2021-09-30,"Brooklyn",7,164,3,"307",39065,385
2021-09-30,"Brooklyn",8,602,3,"308",39065,385
2021-09-30,"Brooklyn",9,466,3,"309",39065,385
2021-09-30,"Brooklyn",10,80,3,"310",39065,385
2021-09-30,"Brooklyn",11,166,3,"311",39065,385
2021-09-30,"Brooklyn",12,123,3,"312",39065,385
2021-09-30,"Brooklyn",13,385,3,"313",39065,385
2021-09-30,"Brooklyn",14,399,3,"314",39065,385
2021-09-30,"Brooklyn",15,129,3,"315",39065,385
2021-09-30,"Brooklyn",16,1169,3,"316",39065,385
2021-09-30,"Brooklyn",17,921,3,"317",39065,385
2021-09-30,"Brooklyn",18,585,3,"318",39065,385
2021-09-30,"Brooklyn",55,1011.5,3,"355",39065,385
2021-09-30,"Brooklyn",56,1011.5,3,"356",39065,385
2021-09-30,"Manhattan",1,607,1,"101",39065,385
2021-09-30,"Manhattan",2,22,1,"102",39065,385
2021-09-30,"Manhattan",3,508,1,"103",39065,385
2021-09-30,"Manhattan",4,233,1,"104",39065,385
2021-09-30,"Manhattan",5,138,1,"105",39065,385
2021-09-30,"Manhattan",6,126,1,"106",39065,385
2021-09-30,"Manhattan",7,278,1,"107",39065,385
2021-09-30,"Manhattan",8,79,1,"108",39065,385
2021-09-30,"Manhattan",9,438,1,"109",39065,385
2021-09-30,"Manhattan",10,935,1,"110",39065,385
2021-09-30,"Manhattan",11,1139,1,"111",39065,385
2021-09-30,"Manhattan",12,562,1,"112",39065,385
2021-09-30,"Manhattan",64,3151,1,"164",39065,385
2021-09-30,"Queens",1,589,4,"401",39065,385
2021-09-30,"Queens",2,256,4,"402",39065,385
2021-09-30,"Queens",3,218,4,"403",39065,385
2021-09-30,"Queens",4,161,4,"404",39065,385
2021-09-30,"Queens",5,189,4,"405",39065,385
2021-09-30,"Queens",6,59,4,"406",39065,385
2021-09-30,"Queens",7,192,4,"407",39065,385
2021-09-30,"Queens",8,197,4,"408",39065,385
2021-09-30,"Queens",9,261,4,"409",39065,385
2021-09-30,"Queens",10,204,4,"410",39065,385
2021-09-30,"Queens",11,20,4,"411",39065,385
2021-09-30,"Queens",12,1260,4,"412",39065,385
2021-09-30,"Queens",13,451,4,"413",39065,385
2021-09-30,"Queens",14,742,4,"414",39065,385
2021-09-30,"Queens",80,270.8,4,"480",39065,385
2021-09-30,"Queens",81,270.8,4,"481",39065,385
2021-09-30,"Queens",82,270.8,4,"482",39065,385
2021-09-30,"Queens",83,270.8,4,"483",39065,385
2021-09-30,"Queens",84,270.8,4,"484",39065,385
2021-09-30,"Staten Island",1,545,5,"501",39065,385
2021-09-30,"Staten Island",2,53,5,"502",39065,385
2021-09-30,"Staten Island",3,37,5,"503",39065,385
2021-09-30,"Staten Island",95,129,5,"595",39065,385
2021-10-31,"Bronx",1,1614,2,"201",25236,295
2021-10-31,"Bronx",2,814,2,"202",25236,295
2021-10-31,"Bronx",3,1449,2,"203",25236,295
2021-10-31,"Bronx",4,1506,2,"204",25236,295
2021-10-31,"Bronx",5,1395,2,"205",25236,295
2021-10-31,"Bronx",6,1200,2,"206",25236,295
2021-10-31,"Bronx",7,981,2,"207",25236,295
2021-10-31,"Bronx",8,235,2,"208",25236,295
2021-10-31,"Bronx",9,1383,2,"209",25236,295
2021-10-31,"Bronx",10,347,2,"210",25236,295
2021-10-31,"Bronx",11,558,2,"211",25236,295
2021-10-31,"Bronx",12,1293,2,"212",25236,295
2021-10-31,"Bronx",26,962.666666666667,2,"226",25236,295
2021-10-31,"Bronx",27,962.666666666667,2,"227",25236,295
2021-10-31,"Bronx",28,962.666666666667,2,"228",25236,295
2021-10-31,"Brooklyn",1,375,3,"301",25236,295
2021-10-31,"Brooklyn",2,294,3,"302",25236,295
2021-10-31,"Brooklyn",3,1199,3,"303",25236,295
2021-10-31,"Brooklyn",4,476,3,"304",25236,295
2021-10-31,"Brooklyn",5,1636,3,"305",25236,295
2021-10-31,"Brooklyn",6,260,3,"306",25236,295
2021-10-31,"Brooklyn",7,161,3,"307",25236,295
2021-10-31,"Brooklyn",8,616,3,"308",25236,295
2021-10-31,"Brooklyn",9,474,3,"309",25236,295
2021-10-31,"Brooklyn",10,82,3,"310",25236,295
2021-10-31,"Brooklyn",11,157,3,"311",25236,295
2021-10-31,"Brooklyn",12,131,3,"312",25236,295
2021-10-31,"Brooklyn",13,375,3,"313",25236,295
2021-10-31,"Brooklyn",14,395,3,"314",25236,295
2021-10-31,"Brooklyn",15,133,3,"315",25236,295
2021-10-31,"Brooklyn",16,1150,3,"316",25236,295
2021-10-31,"Brooklyn",17,909,3,"317",25236,295
2021-10-31,"Brooklyn",18,623,3,"318",25236,295
2021-10-31,"Brooklyn",55,1009,3,"355",25236,295
2021-10-31,"Brooklyn",56,1009,3,"356",25236,295
2021-10-31,"Manhattan",1,611,1,"101",25236,295
2021-10-31,"Manhattan",2,23,1,"102",25236,295
2021-10-31,"Manhattan",3,501,1,"103",25236,295
2021-10-31,"Manhattan",4,256,1,"104",25236,295
2021-10-31,"Manhattan",5,147,1,"105",25236,295
2021-10-31,"Manhattan",6,128,1,"106",25236,295
2021-10-31,"Manhattan",7,298,1,"107",25236,295
2021-10-31,"Manhattan",8,80,1,"108",25236,295
2021-10-31,"Manhattan",9,448,1,"109",25236,295
2021-10-31,"Manhattan",10,985,1,"110",25236,295
2021-10-31,"Manhattan",11,1115,1,"111",25236,295
2021-10-31,"Manhattan",12,561,1,"112",25236,295
2021-10-31,"Manhattan",64,3182,1,"164",25236,295
2021-10-31,"Queens",1,573,4,"401",25236,295
2021-10-31,"Queens",2,254,4,"402",25236,295
2021-10-31,"Queens",3,239,4,"403",25236,295
2021-10-31,"Queens",4,165,4,"404",25236,295
2021-10-31,"Queens",5,195,4,"405",25236,295
2021-10-31,"Queens",6,57,4,"406",25236,295
2021-10-31,"Queens",7,194,4,"407",25236,295
2021-10-31,"Queens",8,203,4,"408",25236,295
2021-10-31,"Queens",9,240,4,"409",25236,295
2021-10-31,"Queens",10,192,4,"410",25236,295
2021-10-31,"Queens",11,24,4,"411",25236,295
2021-10-31,"Queens",12,1245,4,"412",25236,295
2021-10-31,"Queens",13,467,4,"413",25236,295
2021-10-31,"Queens",14,707,4,"414",25236,295
2021-10-31,"Queens",80,268.6,4,"480",25236,295
2021-10-31,"Queens",81,268.6,4,"481",25236,295
2021-10-31,"Queens",82,268.6,4,"482",25236,295
2021-10-31,"Queens",83,268.6,4,"483",25236,295
2021-10-31,"Queens",84,268.6,4,"484",25236,295
2021-10-31,"Staten Island",1,528,5,"501",25236,295
2021-10-31,"Staten Island",2,61,5,"502",25236,295
2021-10-31,"Staten Island",3,33,5,"503",25236,295
2021-10-31,"Staten Island",95,117,5,"595",25236,295
2021-11-30,"Bronx",1,1562,2,"201",31959,240
2021-11-30,"Bronx",2,782,2,"202",31959,240
2021-11-30,"Bronx",3,1444,2,"203",31959,240
2021-11-30,"Bronx",4,1580,2,"204",31959,240
2021-11-30,"Bronx",5,1361,2,"205",31959,240
2021-11-30,"Bronx",6,1204,2,"206",31959,240
2021-11-30,"Bronx",7,979,2,"207",31959,240
2021-11-30,"Bronx",8,247,2,"208",31959,240
2021-11-30,"Bronx",9,1388,2,"209",31959,240
2021-11-30,"Bronx",10,362,2,"210",31959,240
2021-11-30,"Bronx",11,567,2,"211",31959,240
2021-11-30,"Bronx",12,1300,2,"212",31959,240
2021-11-30,"Bronx",26,967,2,"226",31959,240
2021-11-30,"Bronx",27,967,2,"227",31959,240
2021-11-30,"Bronx",28,967,2,"228",31959,240
2021-11-30,"Brooklyn",1,359,3,"301",31959,240
2021-11-30,"Brooklyn",2,291,3,"302",31959,240
2021-11-30,"Brooklyn",3,1254,3,"303",31959,240
2021-11-30,"Brooklyn",4,511,3,"304",31959,240
2021-11-30,"Brooklyn",5,1606,3,"305",31959,240
2021-11-30,"Brooklyn",6,257,3,"306",31959,240
2021-11-30,"Brooklyn",7,161,3,"307",31959,240
2021-11-30,"Brooklyn",8,617,3,"308",31959,240
2021-11-30,"Brooklyn",9,492,3,"309",31959,240
2021-11-30,"Brooklyn",10,85,3,"310",31959,240
2021-11-30,"Brooklyn",11,151,3,"311",31959,240
2021-11-30,"Brooklyn",12,104,3,"312",31959,240
2021-11-30,"Brooklyn",13,389,3,"313",31959,240
2021-11-30,"Brooklyn",14,370,3,"314",31959,240
2021-11-30,"Brooklyn",15,118,3,"315",31959,240
2021-11-30,"Brooklyn",16,1122,3,"316",31959,240
2021-11-30,"Brooklyn",17,914,3,"317",31959,240
2021-11-30,"Brooklyn",18,640,3,"318",31959,240
2021-11-30,"Brooklyn",55,1041,3,"355",31959,240
2021-11-30,"Brooklyn",56,1041,3,"356",31959,240
2021-11-30,"Manhattan",1,585,1,"101",31959,240
2021-11-30,"Manhattan",2,23,1,"102",31959,240
2021-11-30,"Manhattan",3,495,1,"103",31959,240
2021-11-30,"Manhattan",4,252,1,"104",31959,240
2021-11-30,"Manhattan",5,136,1,"105",31959,240
2021-11-30,"Manhattan",6,124,1,"106",31959,240
2021-11-30,"Manhattan",7,313,1,"107",31959,240
2021-11-30,"Manhattan",8,82,1,"108",31959,240
2021-11-30,"Manhattan",9,433,1,"109",31959,240
2021-11-30,"Manhattan",10,986,1,"110",31959,240
2021-11-30,"Manhattan",11,1114,1,"111",31959,240
2021-11-30,"Manhattan",12,554,1,"112",31959,240
